Date,Time,Item,Quantity,Unit Price,Total Price,Payment Method,Staff
2025-05-30,14:08,Hawaiian,2,8.99,17.98,Online Payment,Alex
2025-05-22,16:50,BBQ Chicken,5,9.49,47.45,Online Payment,Jess
2025-05-20,15:19,Veggie Supreme,4,8.49,33.96,Online Payment,Alex
2025-05-31,13:58,Hawaiian,4,8.99,35.96,Online Payment,Chris
2025-05-14,14:07,Garlic Bread,5,4.99,24.95,Online Payment,Jess
2025-05-17,17:04,Soft Drink,3,1.99,5.97,Online Payment,Sam
2025-05-05,12:22,Stuffed Crust,3,9.99,29.97,Online Payment,Sam
2025-05-30,21:18,Veggie Supreme,1,8.49,8.49,Online Payment,Sam
2025-05-04,18:55,Stuffed Crust,2,9.99,19.98,Card,Jess
2025-05-02,15:30,Garlic Bread,2,4.99,9.98,Card,Jess
2025-05-22,20:43,Stuffed Crust,5,9.99,49.95,Cash,Jess
2025-05-06,20:42,Soft Drink,2,1.99,3.98,Cash,Chris
2025-05-29,21:07,Hawaiian,5,8.99,44.95,Online Payment,Jess
2025-05-26,19:54,Choco Lava Cake,4,3.49,13.96,Cash,Chris
2025-05-22,10:00,Choco Lava Cake,1,3.49,3.49,Card,Taylor
2025-05-09,20:51,Chicken Wings,5,5.99,29.95,Card,Alex
2025-05-01,12:05,BBQ Chicken,3,9.49,28.47,Card,Alex
2025-05-01,20:54,Hawaiian,4,8.99,35.96,Online Payment,Jess
2025-05-16,16:36,Hawaiian,1,8.99,8.99,Card,Sam
2025-05-22,22:51,Stuffed Crust,4,9.99,39.96,Online Payment,Taylor
2025-05-22,14:47,Garlic Bread,3,4.99,14.97,Card,Alex
2025-05-23,18:25,BBQ Chicken,2,9.49,18.98,Cash,Chris
2025-05-15,18:21,Hawaiian,5,8.99,44.95,Online Payment,Taylor
2025-05-04,10:01,BBQ Chicken,4,9.49,37.96,Online Payment,Taylor
2025-05-04,19:14,Chicken Wings,3,5.99,17.97,Cash,Chris
2025-05-13,11:34,Tandoori Paneer,2,9.25,18.5,Cash,Taylor
2025-05-08,10:57,BBQ Chicken,4,9.49,37.96,Online Payment,Chris
2025-05-25,20:47,Cheese Burst,1,7.99,7.99,Card,Alex
2025-05-02,15:27,BBQ Chicken,3,9.49,28.47,Online Payment,Alex
2025-05-16,17:10,Garlic Bread,5,4.99,24.95,Online Payment,Chris
2025-05-27,16:36,Cheese Burst,4,7.99,31.96,Online Payment,Jess
2025-05-05,20:06,Stuffed Crust,4,9.99,39.96,Card,Taylor
2025-05-23,14:29,Choco Lava Cake,3,3.49,10.47,Cash,Jess
2025-05-05,12:33,Veggie Supreme,1,8.49,8.49,Online Payment,Jess
2025-05-22,15:22,Cheese Burst,3,7.99,23.97,Online Payment,Alex
2025-05-26,10:11,Pepperoni,3,8.99,26.97,Card,Taylor
2025-05-11,11:46,Choco Lava Cake,5,3.49,17.45,Online Payment,Jess
2025-05-19,17:20,Pepperoni,4,8.99,35.96,Online Payment,Jess
2025-05-07,10:24,Chicken Wings,2,5.99,11.98,Cash,Jess
2025-05-15,17:12,Veggie Supreme,5,8.49,42.45,Cash,Jess
2025-05-14,21:19,Margherita,5,6.99,34.95,Online Payment,Taylor
2025-05-19,10:06,Pepperoni,5,8.99,44.95,Card,Taylor
2025-05-20,17:32,Tandoori Paneer,1,9.25,9.25,Cash,Taylor
2025-05-13,19:49,BBQ Chicken,2,9.49,18.98,Online Payment,Jess
2025-05-03,11:56,Chicken Wings,4,5.99,23.96,Card,Jess
2025-05-31,12:43,Tandoori Paneer,5,9.25,46.25,Card,Sam
2025-05-02,21:07,Cheese Burst,3,7.99,23.97,Online Payment,Chris
2025-05-04,22:08,Pepperoni,2,8.99,17.98,Card,Sam
2025-05-12,18:29,Chicken Wings,4,5.99,23.96,Online Payment,Jess
2025-05-04,19:36,Chicken Wings,2,5.99,11.98,Cash,Alex
2025-05-06,11:07,Margherita,5,6.99,34.95,Online Payment,Jess
2025-05-31,20:56,Pepperoni,3,8.99,26.97,Cash,Jess
2025-05-02,13:48,Soft Drink,1,1.99,1.99,Card,Jess
2025-05-29,20:07,Cheese Burst,1,7.99,7.99,Card,Chris
2025-05-03,19:56,Garlic Bread,1,4.99,4.99,Cash,Jess
2025-05-19,21:06,Veggie Supreme,2,8.49,16.98,Cash,Jess
2025-05-23,10:51,BBQ Chicken,5,9.49,47.45,Online Payment,Alex
2025-05-18,22:22,Pepperoni,3,8.99,26.97,Card,Chris
2025-05-31,17:54,BBQ Chicken,3,9.49,28.47,Card,Taylor
2025-05-23,21:19,Tandoori Paneer,4,9.25,37.0,Card,Taylor
2025-05-18,19:38,Soft Drink,2,1.99,3.98,Card,Sam
2025-05-23,13:08,Tandoori Paneer,4,9.25,37.0,Online Payment,Chris
2025-05-15,13:07,Pepperoni,2,8.99,17.98,Card,Jess
2025-05-29,13:50,Choco Lava Cake,4,3.49,13.96,Card,Jess
2025-05-02,10:25,Margherita,1,6.99,6.99,Card,Jess
2025-05-15,12:22,Soft Drink,4,1.99,7.96,Card,Sam
2025-05-08,21:05,Margherita,4,6.99,27.96,Cash,Jess
2025-05-27,10:03,Margherita,2,6.99,13.98,Online Payment,Alex
2025-05-08,20:00,Hawaiian,1,8.99,8.99,Cash,Taylor
2025-05-12,22:54,Cheese Burst,2,7.99,15.98,Online Payment,Alex
2025-05-05,10:17,Soft Drink,5,1.99,9.95,Online Payment,Sam
2025-05-12,21:43,Margherita,1,6.99,6.99,Online Payment,Jess
2025-05-12,13:47,Pepperoni,5,8.99,44.95,Cash,Chris
2025-05-12,20:37,Hawaiian,4,8.99,35.96,Card,Alex
2025-05-01,15:28,Choco Lava Cake,4,3.49,13.96,Cash,Chris
2025-05-05,12:06,Margherita,5,6.99,34.95,Cash,Sam
2025-05-29,19:36,Cheese Burst,5,7.99,39.95,Cash,Chris
2025-05-09,12:12,Tandoori Paneer,2,9.25,18.5,Card,Taylor
2025-05-06,11:30,Tandoori Paneer,3,9.25,27.75,Card,Taylor
2025-05-24,19:34,Hawaiian,1,8.99,8.99,Cash,Jess
2025-05-06,22:30,Hawaiian,5,8.99,44.95,Card,Taylor
2025-05-28,18:02,Soft Drink,2,1.99,3.98,Card,Jess
2025-05-01,13:03,Cheese Burst,1,7.99,7.99,Online Payment,Taylor
2025-05-15,22:35,BBQ Chicken,1,9.49,9.49,Card,Jess
2025-05-25,16:54,Soft Drink,2,1.99,3.98,Cash,Chris
2025-05-15,22:32,Margherita,2,6.99,13.98,Online Payment,Alex
2025-05-04,11:04,Chicken Wings,3,5.99,17.97,Cash,Alex
2025-05-01,13:13,Chicken Wings,5,5.99,29.95,Cash,Jess
2025-05-27,15:08,Stuffed Crust,4,9.99,39.96,Online Payment,Chris
2025-05-04,17:25,Hawaiian,5,8.99,44.95,Card,Jess
2025-05-02,10:31,Pepperoni,1,8.99,8.99,Card,Chris
2025-05-16,11:24,Cheese Burst,4,7.99,31.96,Cash,Alex
2025-05-25,16:19,Chicken Wings,2,5.99,11.98,Online Payment,Chris
2025-05-14,21:59,Chicken Wings,3,5.99,17.97,Cash,Jess
2025-05-26,10:27,BBQ Chicken,2,9.49,18.98,Cash,Taylor
2025-05-15,21:05,Cheese Burst,4,7.99,31.96,Online Payment,Sam
2025-05-25,14:20,Pepperoni,3,8.99,26.97,Online Payment,Sam
2025-05-12,12:48,Choco Lava Cake,4,3.49,13.96,Online Payment,Chris
2025-05-25,14:30,Margherita,1,6.99,6.99,Online Payment,Chris
2025-05-22,19:31,Choco Lava Cake,5,3.49,17.45,Cash,Chris
2025-05-23,19:10,Choco Lava Cake,5,3.49,17.45,Online Payment,Taylor
2025-05-13,19:21,BBQ Chicken,3,9.49,28.47,Online Payment,Taylor
2025-05-08,14:01,BBQ Chicken,3,9.49,28.47,Card,Sam
2025-05-15,20:25,Soft Drink,5,1.99,9.95,Card,Chris
2025-05-17,22:26,Hawaiian,2,8.99,17.98,Card,Chris
2025-05-18,22:59,Margherita,1,6.99,6.99,Card,Alex
2025-05-11,14:07,Garlic Bread,2,4.99,9.98,Online Payment,Sam
2025-05-31,17:03,Chicken Wings,2,5.99,11.98,Online Payment,Sam
2025-05-19,16:51,Pepperoni,1,8.99,8.99,Online Payment,Alex
2025-05-10,17:45,Soft Drink,3,1.99,5.97,Online Payment,Taylor
2025-05-27,21:32,Cheese Burst,1,7.99,7.99,Cash,Alex
2025-05-23,15:45,Hawaiian,5,8.99,44.95,Cash,Alex
2025-05-17,10:31,Pepperoni,5,8.99,44.95,Online Payment,Jess
2025-05-10,20:33,Garlic Bread,3,4.99,14.97,Online Payment,Alex
2025-05-25,22:10,Tandoori Paneer,1,9.25,9.25,Card,Chris
2025-05-17,16:07,Margherita,3,6.99,20.97,Cash,Taylor
2025-05-10,12:33,Cheese Burst,5,7.99,39.95,Card,Taylor
2025-05-18,17:31,BBQ Chicken,2,9.49,18.98,Card,Alex
2025-05-21,10:48,Hawaiian,4,8.99,35.96,Online Payment,Jess
2025-05-16,22:08,BBQ Chicken,3,9.49,28.47,Cash,Alex
2025-05-12,14:26,Choco Lava Cake,3,3.49,10.47,Cash,Jess
2025-05-08,21:38,Hawaiian,2,8.99,17.98,Card,Sam
2025-05-29,21:22,Margherita,3,6.99,20.97,Card,Taylor
2025-05-03,12:29,Margherita,3,6.99,20.97,Online Payment,Sam
2025-05-18,12:43,Stuffed Crust,1,9.99,9.99,Cash,Taylor
2025-05-14,10:06,Garlic Bread,3,4.99,14.97,Online Payment,Alex
2025-05-23,19:14,Stuffed Crust,3,9.99,29.97,Card,Alex
2025-05-20,10:16,Stuffed Crust,5,9.99,49.95,Online Payment,Jess
2025-05-04,22:16,Veggie Supreme,1,8.49,8.49,Cash,Alex
2025-05-15,20:55,Tandoori Paneer,4,9.25,37.0,Card,Sam
2025-05-18,13:58,Cheese Burst,5,7.99,39.95,Cash,Jess
2025-05-29,20:01,Garlic Bread,5,4.99,24.95,Online Payment,Chris
2025-05-18,10:33,Veggie Supreme,1,8.49,8.49,Cash,Taylor
2025-05-13,14:21,Tandoori Paneer,3,9.25,27.75,Online Payment,Alex
2025-05-23,12:06,Stuffed Crust,2,9.99,19.98,Card,Chris
2025-05-02,12:02,Stuffed Crust,3,9.99,29.97,Online Payment,Taylor
2025-05-21,14:54,Garlic Bread,2,4.99,9.98,Online Payment,Taylor
2025-05-11,18:10,Margherita,2,6.99,13.98,Online Payment,Sam
2025-05-06,14:42,Tandoori Paneer,2,9.25,18.5,Cash,Taylor
2025-05-12,11:13,Garlic Bread,5,4.99,24.95,Cash,Taylor
2025-05-24,19:30,Tandoori Paneer,5,9.25,46.25,Cash,Taylor
2025-05-06,22:56,Chicken Wings,2,5.99,11.98,Cash,Jess
2025-05-04,10:31,Stuffed Crust,2,9.99,19.98,Card,Alex
2025-05-22,14:31,Soft Drink,4,1.99,7.96,Online Payment,Jess
2025-05-18,19:07,Tandoori Paneer,2,9.25,18.5,Online Payment,Alex
2025-05-23,11:20,Soft Drink,3,1.99,5.97,Online Payment,Taylor
2025-05-12,17:47,Soft Drink,5,1.99,9.95,Online Payment,Alex
2025-05-31,12:20,Chicken Wings,1,5.99,5.99,Online Payment,Alex
2025-05-19,17:43,Veggie Supreme,5,8.49,42.45,Online Payment,Chris
2025-05-10,15:41,Veggie Supreme,2,8.49,16.98,Cash,Chris
2025-05-12,22:41,BBQ Chicken,4,9.49,37.96,Cash,Chris
2025-05-14,19:44,Margherita,2,6.99,13.98,Card,Jess
2025-05-04,17:02,BBQ Chicken,2,9.49,18.98,Online Payment,Jess
2025-05-30,13:47,Pepperoni,4,8.99,35.96,Card,Chris
2025-05-14,19:10,BBQ Chicken,1,9.49,9.49,Cash,Jess
2025-05-07,17:25,Garlic Bread,5,4.99,24.95,Cash,Jess
2025-05-10,11:56,Chicken Wings,3,5.99,17.97,Card,Jess
2025-05-25,12:17,Stuffed Crust,3,9.99,29.97,Card,Taylor
2025-05-21,21:37,BBQ Chicken,1,9.49,9.49,Online Payment,Sam
2025-05-23,15:01,Hawaiian,4,8.99,35.96,Card,Taylor
2025-05-09,13:04,Cheese Burst,3,7.99,23.97,Cash,Jess
2025-05-23,21:10,Cheese Burst,2,7.99,15.98,Online Payment,Taylor
2025-05-29,14:19,Garlic Bread,1,4.99,4.99,Card,Alex
2025-05-11,21:34,Veggie Supreme,1,8.49,8.49,Card,Sam
2025-05-17,13:21,Cheese Burst,2,7.99,15.98,Online Payment,Alex
2025-05-08,19:47,Choco Lava Cake,3,3.49,10.47,Card,Taylor
2025-05-20,20:39,Chicken Wings,2,5.99,11.98,Cash,Sam
2025-05-22,22:22,Choco Lava Cake,3,3.49,10.47,Cash,Sam
2025-05-05,18:20,Stuffed Crust,2,9.99,19.98,Cash,Alex
2025-05-30,16:03,Tandoori Paneer,4,9.25,37.0,Cash,Sam
2025-05-12,19:34,Margherita,2,6.99,13.98,Card,Jess
2025-05-14,18:22,Margherita,3,6.99,20.97,Card,Sam
2025-05-13,13:02,Veggie Supreme,4,8.49,33.96,Cash,Chris
2025-05-29,19:31,Pepperoni,1,8.99,8.99,Card,Chris
2025-05-01,18:29,Soft Drink,5,1.99,9.95,Cash,Taylor
2025-05-04,21:26,BBQ Chicken,3,9.49,28.47,Card,Jess
2025-05-10,22:25,Chicken Wings,5,5.99,29.95,Cash,Sam
2025-05-31,22:39,Stuffed Crust,4,9.99,39.96,Online Payment,Chris
2025-05-26,18:47,Cheese Burst,5,7.99,39.95,Card,Sam
2025-05-26,13:45,BBQ Chicken,4,9.49,37.96,Cash,Sam
2025-05-22,21:06,Soft Drink,5,1.99,9.95,Cash,Alex
2025-05-04,19:42,Tandoori Paneer,3,9.25,27.75,Card,Alex
2025-05-30,11:26,BBQ Chicken,4,9.49,37.96,Cash,Jess
2025-05-20,13:08,Tandoori Paneer,4,9.25,37.0,Online Payment,Alex
2025-05-10,11:41,BBQ Chicken,3,9.49,28.47,Online Payment,Jess
2025-05-25,11:10,Soft Drink,3,1.99,5.97,Card,Chris
2025-05-15,15:20,Pepperoni,5,8.99,44.95,Card,Chris
2025-05-04,20:17,Soft Drink,3,1.99,5.97,Online Payment,Taylor
2025-05-20,21:34,Garlic Bread,1,4.99,4.99,Card,Sam
2025-05-16,10:14,Stuffed Crust,2,9.99,19.98,Online Payment,Alex
2025-05-06,13:03,Margherita,3,6.99,20.97,Card,Chris
2025-05-26,13:05,Pepperoni,5,8.99,44.95,Cash,Jess
2025-05-06,14:36,Pepperoni,4,8.99,35.96,Card,Chris
2025-05-30,22:32,Hawaiian,3,8.99,26.97,Cash,Taylor
2025-05-03,13:30,Margherita,5,6.99,34.95,Cash,Sam
2025-05-12,13:11,BBQ Chicken,1,9.49,9.49,Cash,Alex
2025-05-10,11:06,Tandoori Paneer,2,9.25,18.5,Online Payment,Taylor
2025-05-22,22:39,Stuffed Crust,3,9.99,29.97,Card,Jess
2025-05-26,11:59,Soft Drink,3,1.99,5.97,Online Payment,Sam
2025-05-01,22:48,Pepperoni,1,8.99,8.99,Online Payment,Chris
2025-05-27,20:54,Hawaiian,1,8.99,8.99,Card,Sam
2025-05-06,18:50,Choco Lava Cake,3,3.49,10.47,Online Payment,Sam
2025-05-28,18:21,Veggie Supreme,1,8.49,8.49,Cash,Taylor
2025-05-20,16:26,BBQ Chicken,4,9.49,37.96,Online Payment,Jess
2025-05-03,17:33,Chicken Wings,4,5.99,23.96,Cash,Alex
2025-05-29,20:18,Garlic Bread,1,4.99,4.99,Cash,Chris
2025-05-22,22:05,Margherita,2,6.99,13.98,Online Payment,Sam
2025-05-25,18:30,Tandoori Paneer,5,9.25,46.25,Online Payment,Sam
2025-05-06,13:54,Tandoori Paneer,3,9.25,27.75,Online Payment,Alex
2025-05-01,10:25,BBQ Chicken,1,9.49,9.49,Cash,Chris
2025-05-24,18:20,Choco Lava Cake,1,3.49,3.49,Cash,Jess
2025-05-14,19:49,Pepperoni,3,8.99,26.97,Cash,Jess
2025-05-01,10:33,Veggie Supreme,2,8.49,16.98,Online Payment,Taylor
2025-05-27,11:20,Veggie Supreme,5,8.49,42.45,Card,Taylor
2025-05-10,12:07,Chicken Wings,1,5.99,5.99,Online Payment,Alex
2025-05-21,20:46,Hawaiian,2,8.99,17.98,Cash,Chris
2025-05-02,21:02,Hawaiian,4,8.99,35.96,Cash,Taylor
2025-05-26,17:30,Chicken Wings,3,5.99,17.97,Online Payment,Alex
2025-05-16,10:54,Cheese Burst,5,7.99,39.95,Online Payment,Alex
2025-05-29,17:37,Margherita,2,6.99,13.98,Cash,Taylor
2025-05-04,10:27,Chicken Wings,4,5.99,23.96,Online Payment,Taylor
2025-05-02,20:06,Margherita,1,6.99,6.99,Cash,Alex
2025-05-02,15:18,BBQ Chicken,1,9.49,9.49,Card,Sam
2025-05-16,19:43,Soft Drink,1,1.99,1.99,Cash,Sam
2025-05-08,17:55,Cheese Burst,1,7.99,7.99,Card,Alex
2025-05-21,20:41,Choco Lava Cake,1,3.49,3.49,Cash,Alex
2025-05-05,13:57,Pepperoni,2,8.99,17.98,Card,Chris
2025-05-29,19:52,Hawaiian,2,8.99,17.98,Card,Jess
2025-05-31,21:39,Soft Drink,5,1.99,9.95,Card,Alex
2025-05-26,12:45,Pepperoni,1,8.99,8.99,Cash,Jess
2025-05-04,21:46,Margherita,3,6.99,20.97,Cash,Sam
2025-05-13,12:15,Hawaiian,3,8.99,26.97,Cash,Taylor
2025-05-29,15:48,Cheese Burst,2,7.99,15.98,Online Payment,Alex
2025-05-17,17:28,Pepperoni,2,8.99,17.98,Card,Chris
2025-05-20,13:49,Choco Lava Cake,5,3.49,17.45,Online Payment,Taylor
2025-05-13,15:03,Choco Lava Cake,2,3.49,6.98,Cash,Alex
2025-05-01,14:17,Margherita,3,6.99,20.97,Cash,Jess
2025-05-18,15:54,Garlic Bread,3,4.99,14.97,Cash,Jess
2025-05-30,20:28,Veggie Supreme,5,8.49,42.45,Online Payment,Alex
2025-05-01,19:30,Soft Drink,5,1.99,9.95,Card,Taylor
2025-05-14,12:54,BBQ Chicken,3,9.49,28.47,Online Payment,Chris
2025-05-27,18:22,BBQ Chicken,4,9.49,37.96,Card,Jess
2025-05-31,16:09,Veggie Supreme,5,8.49,42.45,Card,Sam
2025-05-20,18:05,BBQ Chicken,2,9.49,18.98,Online Payment,Chris
2025-05-01,16:05,Soft Drink,3,1.99,5.97,Cash,Alex
2025-05-06,15:48,Garlic Bread,4,4.99,19.96,Cash,Taylor
2025-05-15,16:05,Tandoori Paneer,4,9.25,37.0,Cash,Sam
2025-05-29,20:01,Margherita,5,6.99,34.95,Card,Alex
2025-05-11,15:37,Pepperoni,5,8.99,44.95,Cash,Jess
2025-05-04,19:14,Hawaiian,1,8.99,8.99,Card,Taylor
2025-05-27,15:07,BBQ Chicken,5,9.49,47.45,Cash,Jess
2025-05-24,10:25,Pepperoni,2,8.99,17.98,Card,Sam
2025-05-02,12:35,Tandoori Paneer,2,9.25,18.5,Online Payment,Alex
2025-05-21,14:56,Hawaiian,2,8.99,17.98,Cash,Jess
2025-05-11,22:07,Margherita,5,6.99,34.95,Cash,Alex
2025-05-02,13:34,Soft Drink,3,1.99,5.97,Cash,Jess
2025-05-15,11:33,Pepperoni,2,8.99,17.98,Card,Sam
2025-05-07,20:44,Garlic Bread,3,4.99,14.97,Online Payment,Jess
2025-05-31,20:00,Margherita,4,6.99,27.96,Online Payment,Chris
2025-05-21,20:54,Garlic Bread,3,4.99,14.97,Card,Sam
2025-05-29,17:43,Chicken Wings,4,5.99,23.96,Online Payment,Chris
2025-05-09,13:04,Stuffed Crust,2,9.99,19.98,Card,Sam
2025-05-27,10:13,BBQ Chicken,5,9.49,47.45,Card,Taylor
2025-05-05,17:49,Veggie Supreme,1,8.49,8.49,Card,Alex
2025-05-26,10:42,Pepperoni,5,8.99,44.95,Online Payment,Taylor
2025-05-03,14:18,Margherita,2,6.99,13.98,Online Payment,Taylor
2025-05-03,13:17,BBQ Chicken,3,9.49,28.47,Cash,Alex
2025-05-27,11:17,Cheese Burst,3,7.99,23.97,Online Payment,Taylor
2025-05-16,18:55,Hawaiian,1,8.99,8.99,Online Payment,Jess
2025-05-14,13:26,Chicken Wings,2,5.99,11.98,Cash,Sam
2025-05-07,11:08,Cheese Burst,5,7.99,39.95,Online Payment,Alex
2025-05-26,12:52,Hawaiian,1,8.99,8.99,Online Payment,Chris
2025-05-24,18:48,Garlic Bread,5,4.99,24.95,Cash,Jess
2025-05-03,14:10,Choco Lava Cake,3,3.49,10.47,Cash,Chris
2025-05-19,11:46,BBQ Chicken,4,9.49,37.96,Card,Chris
2025-05-26,20:48,Hawaiian,3,8.99,26.97,Cash,Taylor
2025-05-01,17:55,Hawaiian,3,8.99,26.97,Card,Alex
2025-05-26,12:46,BBQ Chicken,5,9.49,47.45,Online Payment,Alex
2025-05-25,17:38,Hawaiian,1,8.99,8.99,Online Payment,Chris
2025-05-20,15:23,BBQ Chicken,5,9.49,47.45,Cash,Jess
2025-05-29,21:58,Veggie Supreme,4,8.49,33.96,Online Payment,Taylor
2025-05-12,16:24,BBQ Chicken,1,9.49,9.49,Cash,Chris
2025-05-18,12:56,Soft Drink,5,1.99,9.95,Online Payment,Chris
2025-05-26,10:06,Stuffed Crust,1,9.99,9.99,Card,Alex
2025-05-02,17:44,Veggie Supreme,1,8.49,8.49,Card,Taylor
2025-05-25,20:44,Tandoori Paneer,1,9.25,9.25,Card,Sam
2025-05-29,14:09,Veggie Supreme,5,8.49,42.45,Online Payment,Taylor
2025-05-27,20:06,Pepperoni,5,8.99,44.95,Cash,Taylor
2025-05-26,16:19,Garlic Bread,4,4.99,19.96,Online Payment,Sam
2025-05-06,19:34,Soft Drink,5,1.99,9.95,Cash,Jess
2025-05-07,19:22,Margherita,1,6.99,6.99,Cash,Chris
2025-05-12,18:04,Hawaiian,1,8.99,8.99,Card,Jess
2025-05-07,15:01,Tandoori Paneer,3,9.25,27.75,Cash,Sam
2025-05-29,14:56,Cheese Burst,5,7.99,39.95,Cash,Chris
2025-05-22,16:32,Cheese Burst,5,7.99,39.95,Cash,Chris
2025-05-05,21:57,Stuffed Crust,4,9.99,39.96,Card,Taylor
2025-05-23,17:14,Soft Drink,5,1.99,9.95,Online Payment,Alex
2025-05-03,11:29,Pepperoni,1,8.99,8.99,Cash,Jess
2025-05-20,13:13,Garlic Bread,4,4.99,19.96,Online Payment,Taylor
2025-05-16,15:17,Garlic Bread,5,4.99,24.95,Card,Jess
2025-05-13,16:34,Garlic Bread,5,4.99,24.95,Online Payment,Jess
2025-05-15,16:19,Stuffed Crust,2,9.99,19.98,Cash,Chris
2025-05-12,12:10,Stuffed Crust,1,9.99,9.99,Card,Jess
2025-05-21,22:03,Veggie Supreme,2,8.49,16.98,Cash,Jess
2025-05-15,10:15,Chicken Wings,1,5.99,5.99,Cash,Taylor
2025-05-11,18:42,Margherita,5,6.99,34.95,Online Payment,Alex
2025-05-16,14:16,Veggie Supreme,4,8.49,33.96,Cash,Sam
2025-05-13,12:56,Stuffed Crust,5,9.99,49.95,Cash,Sam
2025-05-30,18:24,BBQ Chicken,3,9.49,28.47,Online Payment,Chris
2025-05-22,19:55,Garlic Bread,4,4.99,19.96,Online Payment,Jess
2025-05-11,12:56,Pepperoni,4,8.99,35.96,Card,Jess
2025-05-14,17:39,Tandoori Paneer,4,9.25,37.0,Online Payment,Chris
2025-05-12,17:02,Choco Lava Cake,4,3.49,13.96,Online Payment,Sam
2025-05-14,20:59,Cheese Burst,2,7.99,15.98,Card,Sam
2025-05-18,11:24,Choco Lava Cake,3,3.49,10.47,Cash,Chris
2025-05-09,13:06,Veggie Supreme,1,8.49,8.49,Online Payment,Sam
2025-05-11,17:21,Chicken Wings,1,5.99,5.99,Cash,Sam
2025-05-16,14:30,Garlic Bread,1,4.99,4.99,Online Payment,Sam
2025-05-14,19:16,Garlic Bread,5,4.99,24.95,Card,Alex
2025-05-18,17:06,Tandoori Paneer,3,9.25,27.75,Cash,Taylor
2025-05-07,21:48,Pepperoni,5,8.99,44.95,Cash,Jess
2025-05-29,14:26,Hawaiian,1,8.99,8.99,Card,Jess
2025-05-04,21:42,Veggie Supreme,3,8.49,25.47,Cash,Jess
2025-05-23,11:30,Margherita,3,6.99,20.97,Online Payment,Alex
2025-05-07,17:21,BBQ Chicken,1,9.49,9.49,Cash,Taylor
2025-05-29,13:01,Tandoori Paneer,3,9.25,27.75,Card,Jess
2025-05-10,10:11,Cheese Burst,5,7.99,39.95,Cash,Alex
2025-05-15,16:17,Choco Lava Cake,4,3.49,13.96,Card,Taylor
2025-05-14,21:22,Chicken Wings,3,5.99,17.97,Cash,Chris
2025-05-13,22:08,Pepperoni,3,8.99,26.97,Cash,Chris
2025-05-11,15:25,Garlic Bread,3,4.99,14.97,Cash,Alex
2025-05-31,17:48,Pepperoni,2,8.99,17.98,Card,Jess
2025-05-27,15:08,Soft Drink,1,1.99,1.99,Cash,Alex
2025-05-17,21:18,Margherita,5,6.99,34.95,Card,Jess
2025-05-14,19:33,Garlic Bread,2,4.99,9.98,Cash,Jess
2025-05-18,10:24,Choco Lava Cake,5,3.49,17.45,Card,Sam
2025-05-06,18:09,Veggie Supreme,3,8.49,25.47,Online Payment,Chris
2025-05-07,15:08,Stuffed Crust,4,9.99,39.96,Card,Jess
2025-05-20,15:01,Soft Drink,5,1.99,9.95,Online Payment,Sam
2025-05-14,22:35,Stuffed Crust,1,9.99,9.99,Online Payment,Sam
2025-05-11,21:53,Hawaiian,2,8.99,17.98,Card,Alex
2025-05-02,12:42,Tandoori Paneer,4,9.25,37.0,Card,Taylor
2025-05-20,14:12,Pepperoni,5,8.99,44.95,Cash,Taylor
2025-05-11,16:13,Veggie Supreme,5,8.49,42.45,Cash,Alex
2025-05-30,21:20,Tandoori Paneer,1,9.25,9.25,Online Payment,Sam
2025-05-24,20:51,Veggie Supreme,5,8.49,42.45,Cash,Taylor
2025-05-22,11:23,Soft Drink,2,1.99,3.98,Online Payment,Alex
2025-05-15,16:03,Cheese Burst,4,7.99,31.96,Cash,Jess
2025-05-02,21:15,Soft Drink,3,1.99,5.97,Online Payment,Chris
2025-05-31,12:19,BBQ Chicken,5,9.49,47.45,Online Payment,Chris
2025-05-28,18:55,Stuffed Crust,2,9.99,19.98,Card,Alex
2025-05-13,13:52,Cheese Burst,3,7.99,23.97,Cash,Taylor
2025-05-15,18:30,BBQ Chicken,3,9.49,28.47,Card,Taylor
2025-05-31,21:53,Veggie Supreme,5,8.49,42.45,Card,Sam
2025-05-04,17:02,Cheese Burst,2,7.99,15.98,Online Payment,Jess
2025-05-07,13:22,Margherita,2,6.99,13.98,Card,Chris
2025-05-13,18:05,Veggie Supreme,5,8.49,42.45,Card,Taylor
2025-05-24,19:27,Hawaiian,3,8.99,26.97,Cash,Alex
2025-05-07,11:38,Pepperoni,2,8.99,17.98,Cash,Alex
2025-05-18,13:46,BBQ Chicken,4,9.49,37.96,Online Payment,Chris
2025-05-03,12:11,Pepperoni,1,8.99,8.99,Online Payment,Jess
2025-05-24,11:03,Cheese Burst,4,7.99,31.96,Online Payment,Sam
2025-05-26,18:00,Soft Drink,5,1.99,9.95,Online Payment,Alex
2025-05-21,15:15,BBQ Chicken,5,9.49,47.45,Card,Sam
2025-05-26,20:34,Garlic Bread,3,4.99,14.97,Cash,Alex
2025-05-22,14:36,Hawaiian,2,8.99,17.98,Card,Sam
2025-05-22,15:15,Tandoori Paneer,2,9.25,18.5,Online Payment,Taylor
2025-05-18,20:01,Choco Lava Cake,5,3.49,17.45,Card,Chris
2025-05-02,14:16,Chicken Wings,4,5.99,23.96,Card,Sam
2025-05-26,14:17,BBQ Chicken,1,9.49,9.49,Cash,Jess
2025-05-23,14:13,Chicken Wings,4,5.99,23.96,Card,Alex
